0,1,2,dist
VIRB0022-0274.JPG,9.55954,46.9731,10.05
VIRB0022-0275.JPG,9.55966,46.97314,10.16
VIRB0022-0276.JPG,9.55977,46.97318,9.48
VIRB0022-0277.JPG,9.55989,46.97322,10.16
VIRB0022-0278.JPG,9.56,46.97326,9.48
VIRB0022-0279.JPG,9.56012,46.9733,10.16
VIRB0022-0280.JPG,9.56024,46.97335,10.69
VIRB0022-0281.JPG,9.56035,46.97339,9.48
VIRB0022-0282.JPG,9.56046,46.97343,9.48
VIRB0022-0283.JPG,9.56066,46.97349,16.62
VIRB0022-0284.JPG,9.56075,46.97353,8.17
VIRB0022-0285.JPG,9.56087,46.97357,10.16
VIRB0022-0286.JPG,9.56098,46.97361,9.48
VIRB0022-0287.JPG,9.5611,46.97365,10.16
VIRB0022-0288.JPG,9.56121,46.97369,9.48
VIRB0022-0289.JPG,9.56132,46.97373,9.48
VIRB0022-0290.JPG,9.56144,46.97377,10.16
VIRB0022-0291.JPG,9.56156,46.97381,10.16
VIRB0022-0292.JPG,9.56167,46.97385,9.48
VIRB0022-0293.JPG,9.56177,46.97389,8.81
VIRB0022-0294.JPG,9.56189,46.97393,10.16
VIRB0022-0295.JPG,9.562,46.97397,9.48
VIRB0022-0296.JPG,9.56212,46.97401,10.16
VIRB0022-0297.JPG,9.56222,46.97405,8.81
VIRB0022-0298.JPG,9.56233,46.97409,9.48
VIRB0022-0299.JPG,9.56244,46.97413,9.48
VIRB0022-0300.JPG,9.56254,46.97417,8.81
VIRB0022-0301.JPG,9.56264,46.9742,8.31
VIRB0022-0302.JPG,9.56275,46.97424,9.48
VIRB0022-0303.JPG,9.56291,46.9743,13.88
VIRB0022-0304.JPG,9.563,46.97433,7.62
VIRB0022-0305.JPG,9.5631,46.97437,8.81
VIRB0022-0306.JPG,9.56321,46.97442,10.05
VIRB0022-0307.JPG,9.56332,46.97447,10.05
VIRB0022-0308.JPG,9.56343,46.97451,9.48
VIRB0022-0309.JPG,9.56353,46.97455,8.81
VIRB0022-0310.JPG,9.56362,46.97459,8.17
VIRB0022-0311.JPG,9.56372,46.97462,8.31
VIRB0022-0312.JPG,9.56382,46.97466,8.81
VIRB0022-0313.JPG,9.56392,46.9747,8.81
VIRB0022-0314.JPG,9.56401,46.97473,7.62
VIRB0022-0315.JPG,9.5641,46.97476,7.62
VIRB0022-0316.JPG,9.56419,46.9748,8.17
VIRB0022-0317.JPG,9.56428,46.97483,7.62
VIRB0022-0318.JPG,9.56437,46.97487,8.17
VIRB0022-0319.JPG,9.56446,46.9749,7.62
VIRB0022-0320.JPG,9.56455,46.97494,8.17
VIRB0022-0321.JPG,9.56464,46.97497,7.62
VIRB0022-0322.JPG,9.56473,46.975,7.62
VIRB0022-0323.JPG,9.56487,46.97506,12.57
VIRB0022-0324.JPG,9.56495,46.97509,6.94
VIRB0022-0325.JPG,9.56504,46.97512,7.62
VIRB0022-0326.JPG,9.56512,46.97515,6.94
VIRB0022-0327.JPG,9.56521,46.97518,7.62
VIRB0022-0328.JPG,9.56529,46.97521,6.94
VIRB0022-0329.JPG,9.56538,46.97524,7.62
VIRB0022-0330.JPG,9.56547,46.97527,7.62
VIRB0022-0331.JPG,9.56556,46.9753,7.62
VIRB0022-0332.JPG,9.56565,46.97534,8.17
VIRB0022-0333.JPG,9.56574,46.97537,7.62
VIRB0022-0334.JPG,9.56583,46.9754,7.62
VIRB0022-0335.JPG,9.56592,46.97543,7.62
VIRB0022-0336.JPG,9.56601,46.97546,7.62
VIRB0022-0337.JPG,9.56609,46.97549,6.94
VIRB0022-0338.JPG,9.56617,46.97553,7.54
VIRB0022-0339.JPG,9.56626,46.97556,7.62
VIRB0022-0340.JPG,9.56634,46.97559,6.94
VIRB0022-0341.JPG,9.56643,46.97562,7.62
VIRB0022-0342.JPG,9.56651,46.97565,6.94
VIRB0022-0343.JPG,9.56667,46.97571,13.88
VIRB0022-0344.JPG,9.56674,46.97573,5.77
VIRB0022-0345.JPG,9.56683,46.97576,7.62
VIRB0022-0346.JPG,9.56692,46.97579,7.62
VIRB0022-0347.JPG,9.56701,46.97582,7.62
VIRB0022-0348.JPG,9.5671,46.97585,7.62
VIRB0022-0349.JPG,9.56719,46.97588,7.62
VIRB0022-0350.JPG,9.56729,46.97591,8.31
VIRB0022-0351.JPG,9.56737,46.97594,6.94
VIRB0022-0352.JPG,9.56747,46.97597,8.31
VIRB0022-0353.JPG,9.56756,46.976,7.62
VIRB0022-0354.JPG,9.56766,46.97604,8.81
VIRB0022-0355.JPG,9.56775,46.97607,7.62
VIRB0022-0356.JPG,9.56785,46.97611,8.81
VIRB0022-0357.JPG,9.56794,46.97614,7.62
VIRB0022-0358.JPG,9.56804,46.97618,8.81
VIRB0022-0359.JPG,9.56813,46.97622,8.17
VIRB0022-0360.JPG,9.56823,46.97625,8.31
VIRB0022-0361.JPG,9.56832,46.97629,8.17
VIRB0022-0362.JPG,9.56842,46.97633,8.81
VIRB0022-0363.JPG,9.56858,46.97638,13.38
VIRB0022-0364.JPG,9.56866,46.97641,6.94
VIRB0022-0365.JPG,9.56875,46.97645,8.17
VIRB0022-0366.JPG,9.56884,46.97648,7.62
VIRB0022-0367.JPG,9.56893,46.97651,7.62
VIRB0022-0368.JPG,9.56903,46.97654,8.31
VIRB0022-0369.JPG,9.56913,46.97658,8.81
VIRB0022-0370.JPG,9.56922,46.97661,7.62
VIRB0022-0371.JPG,9.56932,46.97665,8.81
VIRB0022-0372.JPG,9.56942,46.97668,8.31
VIRB0022-0373.JPG,9.56951,46.97672,8.17
VIRB0022-0374.JPG,9.56961,46.97675,8.31
VIRB0022-0375.JPG,9.5697,46.97678,7.62
VIRB0022-0376.JPG,9.5698,46.97682,8.81
VIRB0022-0377.JPG,9.5699,46.97685,8.31
VIRB0022-0378.JPG,9.56999,46.97689,8.17
VIRB0022-0379.JPG,9.57008,46.97692,7.62
VIRB0022-0380.JPG,9.57018,46.97695,8.31
VIRB0022-0381.JPG,9.57027,46.97699,8.17
VIRB0022-0382.JPG,9.57036,46.97702,7.62
VIRB0022-0383.JPG,9.57052,46.97707,13.38
VIRB0022-0384.JPG,9.5706,46.9771,6.94
VIRB0022-0385.JPG,9.57069,46.97714,8.17
VIRB0022-0386.JPG,9.57079,46.97717,8.31
VIRB0022-0387.JPG,9.57089,46.97721,8.81
VIRB0022-0388.JPG,9.57099,46.97724,8.31
VIRB0022-0389.JPG,9.57109,46.97728,8.81
VIRB0022-0390.JPG,9.57119,46.97731,8.31
VIRB0022-0391.JPG,9.57129,46.97735,8.81
VIRB0022-0392.JPG,9.57138,46.97738,7.62
VIRB0022-0393.JPG,9.57148,46.97742,8.81
VIRB0022-0394.JPG,9.57158,46.97745,8.31
VIRB0022-0395.JPG,9.57167,46.97749,8.17
VIRB0022-0396.JPG,9.57177,46.97752,8.31
VIRB0022-0397.JPG,9.57187,46.97756,8.81
VIRB0022-0398.JPG,9.57197,46.97759,8.31
VIRB0022-0399.JPG,9.57208,46.97763,9.48
VIRB0022-0400.JPG,9.57218,46.97766,8.31
VIRB0022-0401.JPG,9.57229,46.97769,9.01
VIRB0022-0402.JPG,9.5724,46.9777,8.44
VIRB0022-0403.JPG,9.57257,46.97773,13.36
VIRB0022-0404.JPG,9.57267,46.97775,7.93
VIRB0022-0405.JPG,9.57279,46.97776,9.2
VIRB0022-0406.JPG,9.5729,46.97777,8.44
VIRB0022-0407.JPG,9.57301,46.97778,8.44
VIRB0022-0408.JPG,9.57313,46.97778,9.13
VIRB0022-0409.JPG,9.57325,46.97778,9.13
VIRB0022-0410.JPG,9.57337,46.97779,9.2
VIRB0022-0411.JPG,9.57349,46.97779,9.13
VIRB0022-0412.JPG,9.5736,46.97779,8.37
VIRB0022-0413.JPG,9.57372,46.97779,9.13
VIRB0022-0414.JPG,9.57384,46.97779,9.13
VIRB0022-0415.JPG,9.57396,46.97779,9.13
VIRB0022-0416.JPG,9.57408,46.9778,9.2
VIRB0022-0417.JPG,9.5742,46.9778,9.13
VIRB0022-0418.JPG,9.57431,46.9778,8.37
VIRB0022-0419.JPG,9.57443,46.97781,9.2
VIRB0022-0420.JPG,9.57455,46.97781,9.13
VIRB0022-0421.JPG,9.57467,46.97782,9.2
VIRB0022-0422.JPG,9.57479,46.97782,9.13
VIRB0022-0423.JPG,9.575,46.97783,16.02
VIRB0022-0424.JPG,9.5751,46.97783,7.61
VIRB0022-0425.JPG,9.57522,46.97783,9.13
VIRB0022-0426.JPG,9.57534,46.97784,9.2
VIRB0022-0427.JPG,9.57547,46.97784,9.89
VIRB0022-0428.JPG,9.57559,46.97785,9.2
VIRB0022-0429.JPG,9.57572,46.97785,9.89
VIRB0022-0430.JPG,9.57584,46.97785,9.13
VIRB0022-0431.JPG,9.57597,46.97785,9.89
VIRB0022-0432.JPG,9.5761,46.97785,9.89
VIRB0022-0433.JPG,9.57623,46.97784,9.95
VIRB0022-0434.JPG,9.57636,46.97783,9.95
VIRB0022-0435.JPG,9.57649,46.97782,9.95
VIRB0022-0436.JPG,9.57662,46.97781,9.95
VIRB0022-0437.JPG,9.57674,46.97779,9.4
VIRB0022-0438.JPG,9.57687,46.97777,10.14
VIRB0022-0439.JPG,9.577,46.97774,10.44
VIRB0022-0440.JPG,9.57713,46.97772,10.14
VIRB0022-0441.JPG,9.57725,46.97769,9.72
VIRB0022-0442.JPG,9.57737,46.97766,9.72
VIRB0022-0443.JPG,9.57757,46.9776,16.62
VIRB0022-0444.JPG,9.57767,46.97757,8.31
VIRB0022-0445.JPG,9.57778,46.97753,9.48
VIRB0022-0446.JPG,9.57791,46.97749,10.85
VIRB0022-0447.JPG,9.57803,46.97745,10.16
VIRB0022-0448.JPG,9.57816,46.97741,10.85
VIRB0022-0449.JPG,9.57828,46.97737,10.16
VIRB0022-0450.JPG,9.57841,46.97732,11.35
VIRB0022-0451.JPG,9.57853,46.97728,10.16
VIRB0022-0452.JPG,9.57866,46.97724,10.85
VIRB0022-0453.JPG,9.57878,46.9772,10.16
VIRB0022-0454.JPG,9.5789,46.97716,10.16
VIRB0022-0455.JPG,9.57903,46.97711,11.35
VIRB0022-0456.JPG,9.57916,46.97707,10.85
VIRB0022-0457.JPG,9.57928,46.97704,9.72
VIRB0022-0458.JPG,9.57941,46.97699,11.35
VIRB0022-0459.JPG,9.57953,46.97695,10.16
VIRB0022-0460.JPG,9.57966,46.97691,10.85
VIRB0022-0461.JPG,9.57978,46.97687,10.16
VIRB0022-0462.JPG,9.57991,46.97683,10.85
VIRB0022-0463.JPG,9.58004,46.97679,10.85
VIRB0022-0464.JPG,9.58024,46.97673,16.62
VIRB0022-0465.JPG,9.58034,46.9767,8.31
VIRB0022-0466.JPG,9.58047,46.97665,11.35
VIRB0022-0467.JPG,9.5806,46.97661,10.85
VIRB0022-0468.JPG,9.58073,46.97657,10.85
VIRB0022-0469.JPG,9.58086,46.97652,11.35
VIRB0022-0470.JPG,9.58099,46.97647,11.35
VIRB0022-0471.JPG,9.58112,46.97643,10.85
VIRB0022-0472.JPG,9.58125,46.97638,11.35
VIRB0022-0473.JPG,9.58138,46.97634,10.85
VIRB0022-0474.JPG,9.58151,46.97629,11.35
VIRB0022-0475.JPG,9.58164,46.97625,10.85
VIRB0022-0476.JPG,9.58177,46.9762,11.35
VIRB0022-0477.JPG,9.5819,46.97616,10.85
VIRB0022-0478.JPG,9.58203,46.97611,11.35
VIRB0022-0479.JPG,9.58215,46.97607,10.16
VIRB0022-0480.JPG,9.58228,46.97603,10.85
VIRB0022-0481.JPG,9.58241,46.97599,10.85
VIRB0022-0482.JPG,9.58254,46.97594,11.35
VIRB0022-0483.JPG,9.58266,46.9759,10.16
VIRB0022-0484.JPG,9.58279,46.97586,10.85
VIRB0022-0485.JPG,9.58301,46.97579,18.46
VIRB0022-0486.JPG,9.58311,46.97576,8.31
VIRB0022-0487.JPG,9.58323,46.97572,10.16
VIRB0022-0488.JPG,9.58336,46.97568,10.85
VIRB0022-0489.JPG,9.58349,46.97564,10.85
VIRB0022-0490.JPG,9.58363,46.97559,12.02
VIRB0022-0491.JPG,9.58376,46.97555,10.85
VIRB0022-0492.JPG,9.58388,46.97551,10.16
VIRB0022-0493.JPG,9.58401,46.97546,11.35
VIRB0022-0494.JPG,9.58414,46.97542,10.85
VIRB0022-0495.JPG,9.58427,46.97538,10.85
VIRB0022-0496.JPG,9.58441,46.97534,11.54
VIRB0022-0497.JPG,9.58453,46.9753,10.16
VIRB0022-0498.JPG,9.58467,46.97526,11.54
VIRB0022-0499.JPG,9.5848,46.97522,10.85
VIRB0022-0500.JPG,9.58493,46.97518,10.85
